Fp1,Fp2,C3,C4,P7,P8,O1,O2,marker
20066.278584751915,15732.677666268071,-174531.2943495863,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20063.05993355035,15742.758303017416,-174555.47893708694,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20107.74107071651,15760.93027125958,-174537.08345140022,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20131.299809372405,15755.45409386803,-174496.67149742504,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20086.797486161886,15732.230631378965,-174561.31274238977,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20069.474884209023,15715.869154437682,-174598.4166381856,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20087.870369895743,15726.329770842764,-174569.18055643805,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20099.046242123397,15729.235497621954,-174560.1057481892,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20114.401890564193,15769.64745159715,-174578.36712340917,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20109.68567248412,15757.21988168,-174563.57026857976,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20053.538090412392,15733.34821860173,-174565.53722209184,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20108.83630619482,15721.412387062597,-174595.7120771065,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20092.720698442543,15739.718465771493,-174621.95302509703,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20103.18131484763,15774.006041765935,-174602.3058417208,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20080.36018375876,15700.11117459669,-174668.4670053085,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20085.70225068358,15720.943000429035,-174667.95291518606,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20083.534131471413,15733.147052901633,-174577.87538503116,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20077.655622679667,15741.327791372276,-174605.99387955593,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20100.208532835073,15741.104273927722,-174652.75372895645,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20107.539905016412,15749.061494953812,-174645.33294979727,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20093.413602520657,15740.031390193868,-174641.93548464007,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20069.5866429313,15720.227744606465,-174698.12777020072,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20071.039506320896,15731.53772730085,-174685.23081365,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20142.47568160006,15765.73589631747,-174616.23097851648,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20148.533004347446,15764.908881772624,-174608.4078679571,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20057.762570114442,15713.701035225517,-174685.52138632792,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20050.274735721916,15705.54264849933,-174717.66319485466,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20089.92673038563,15733.191756390544,-174695.06558121034,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20095.201742077083,15739.003209948924,-174720.32305244484,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20081.701288426077,15736.499814569928,-174701.03349697992,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20098.59920723429,15757.845730524747,-174674.2784588669,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1000
20116.190030120615,15747.966259475501,-174715.24920645347,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20087.646852451187,15732.700018012527,-174738.3385584758,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20075.35339300077,15743.36180011771,-174722.20059897908,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20094.68765195461,15729.391959833141,-174696.45138936656,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20088.697384440587,15730.353084844719,-174731.11894501676,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20095.291149054905,15734.443454080041,-174729.75548860498,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20101.75080320249,15781.762097091925,-174697.14429344467,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20095.291149054905,15790.367518707219,-174753.33657900532,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20106.377614304736,15745.753436774427,-174760.33267501983,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20085.63519545021,15709.230686334455,-174688.3377061293,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20094.374727532235,15754.336506645264,-174743.41240446718,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20062.97052657253,15727.782634232359,-174831.45592587662,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20065.36216322925,15736.723332014482,-174802.5998237848,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20097.7945444339,15762.427838138085,-174746.2063725241,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20095.089983354806,15754.02358222289,-174795.06728590338,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20097.97335838954,15742.73595127296,-174810.266472133,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20070.234843520506,15745.038180951857,-174786.93125092165,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20073.945233100087,15740.456073338519,-174753.53774470542,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20088.652680951676,15760.639698581661,-174802.62217552928,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20073.40879123316,15755.990535734956,-174790.88750969025,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20069.474884209023,15758.002192735934,-174781.94681190813,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20113.440765552612,15759.16448344761,-174780.09161711833,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20085.63519545021,15734.845785480236,-174765.8982593892,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20062.188215516595,15721.948828929524,-174867.4198827052,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20055.125064268716,15730.576602289273,-174835.1216119673,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20082.282433781915,15738.153843659622,-174744.26177075648,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20102.13078285823,15747.45216935303,-174795.98370742606,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20107.472849783047,15750.35789613222,-174818.13428618124,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20151.66224857119,15784.489009915473,-174850.14198424126,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20053.336924712294,15726.977971431968,-174864.8717838373,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20063.171692272626,15745.619326307695,-174785.79131195444,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20079.55552095837,15746.267526896898,-174828.68430956415,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20081.947157615086,15763.41131489412,-174896.16422607473,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20092.184256575616,15771.569701620307,-174909.59762449237,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20098.88977991221,15737.393884348141,-174850.23139121907,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20084.539959971902,15727.357951087708,-174832.70762356612,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20063.775189372922,15731.425968578575,-174915.72200247314,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20082.662413437654,15731.001285433924,-174917.13016237383,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20112.904323685685,15750.335544387764,-174900.81338892144,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20136.373655363757,15759.097428214245,-174880.5850601894,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20065.563328929347,15709.051872378812,-174993.46136968868,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20075.107523811763,15738.265602381898,-174942.7452615196,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20120.101585400294,15770.854445797737,-174924.61799676635,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20115.139498131215,15744.993477462946,-174953.4964506026,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20074.749895900477,15727.73793074345,-174961.9454100067,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20086.708079184067,15746.44634085254,-174977.36811368086,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20133.512632073478,15785.27132097141,-174933.536342804,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20136.485414086033,15763.254852682932,-174946.8356307549,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20063.05993355035,15709.29774156782,-175000.5021691921,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20066.077419051817,15726.843860965237,-175012.0580210755,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20113.08313764133,15771.59205336476,-174952.9376569912,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20124.862506969275,15747.921555986592,-174955.73162504812,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20077.856788379766,15718.596067261227,-175004.59253842742,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20067.910262097153,15741.148977416633,-175041.89759992334,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20084.11527682725,15736.388055847652,-175017.17657055578,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20117.73230048803,15758.963317747513,-174970.61788685535,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20102.68957646961,15755.767018290404,-175022.4068787583,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20073.945233100087,15732.700018012527,-175054.41457681832,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20074.41461973365,15746.289878641353,-175041.78584120105,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20118.26874235496,15754.940003745558,-174958.3020756605,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20093.704175198578,15742.288916383854,-175046.61381800342,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20047.25725022045,15744.099407684733,-175095.89941452735,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20085.63519545021,15735.337523858254,-175065.3222281125,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20119.565143533368,15751.341372888253,-175066.0151321906,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20131.99271345052,15780.622158124705,-175092.74781855915,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20081.075439581327,15727.626172021171,-175061.41067283283,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20136.70893153059,15767.456980640529,-175072.58654506048,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20184.7651821095,15792.759155363938,-175013.9132158653,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20130.808070994386,15780.041012768866,-175073.54767007206,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20026.447776132558,15677.021822574357,-175101.55440587454,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20026.783052299386,15698.568904229272,-175144.4474034843,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20084.472904738537,15753.509492100418,-175098.6933825843,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20101.571989246844,15763.813646294315,-175088.70215281274,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20080.941329114597,15751.028448465879,-175160.6524182144,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20079.06378258035,15738.757340759916,-175118.40762119385,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20105.93057941563,15757.264585168909,-175123.81674335204,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20106.131745115727,15745.418160607596,-175142.6816156723,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20089.479695496524,15741.014866949901,-175158.50665074668,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20088.675032696134,15754.582375834272,-175136.84781036948,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20140.396969365713,15784.89134131567,-175116.75359210416,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20181.054792529918,15801.40928046814,-175149.36478726447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20165.47562664457,15800.917542090125,-175176.83508120003,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20138.787643764932,15778.141114490167,-175166.3074095616,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20062.992878316985,15760.080904970278,-175187.25099411618,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20087.758611173467,15749.150901931633,-175179.31612483456,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20111.853791696285,15771.457942898029,-175129.87406609944,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20130.02575993845,15839.362542553252,-175199.4997500777,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20097.5933787338,15829.70658894856,-175235.7095760953,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20080.427238992124,15695.596122216717,-175242.70567210982,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20066.077419051817,15696.311378039287,-175229.02640450318,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20055.30387822436,15731.20245113402,-175265.92913459887,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20077.320346512835,15739.651410538127,-175242.95154129883,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20094.866465910254,15769.066306241311,-175238.6153028745,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20100.096774112793,15761.533768359874,-175282.0670940956,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20072.96175634405,15744.702904785026,-175292.5724139896,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20072.224148777026,15762.874873027191,-175240.60460813102,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20106.93640791612,15776.93412028958,-175231.2168754598,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20127.768233748466,15752.794236277849,-175270.84651837905,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20129.6010767938,15722.418215563086,-175282.2682597957,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20106.176448604638,15821.525850477918,-175221.53857011063,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20213.33071152338,15861.200196886088,-175252.24986699224,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20346.815329410474,15777.068230756311,-175270.08655906757,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20173.745772093032,15822.665789445138,-175261.97287583028,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20058.34371547028,15845.173996111633,-175306.49755078525,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20091.714869942054,15820.095338832778,-175343.42263262544,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20113.351358574793,15802.12453629071,-175293.4217802789,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20135.41253035218,15786.277149471898,-175300.79785594915,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20116.190030120615,15729.235497621954,-175368.47893815982,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20109.775079461942,15759.857387525724,-175362.98040902382,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20070.88304410971,15818.865992887735,-175321.92025445943,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20087.579797217822,15820.31885627733,-175336.91827498894,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20090.03848910791,15798.682367644593,-175359.51588863324,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20099.605035734778,15784.779582593392,-175309.91736768692,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20131.724492517056,15806.326664248309,-175329.96688246334,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20124.661341269177,15828.521946492428,-175367.51781314824,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20109.12687887274,15797.654187399648,-175369.17184223793,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20118.872239455253,15772.55317837634,-175366.51198464778,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20183.17820825317,15769.066306241311,-175363.4497956574,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20126.136556403228,15790.0769460293,-175347.64711232748,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20072.604128432766,15819.89417313268,-175406.36514501157,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20088.943253629597,15803.51034444694,-175406.23103454485,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20083.422372749137,15760.50558811493,-175414.63529046005,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20083.534131471413,15797.74359437747,-175408.73442992385,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20085.74695417249,15809.344149749775,-175405.2475577888,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20080.15901805866,15793.630873397695,-175459.56229681522,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20108.16575386116,15791.149829763155,-175416.46813350538,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20114.46894579756,15778.208169723532,-175346.14954544898,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20081.701288426077,15765.624137595194,-175412.33306078115,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20071.73241039901,15779.638681368671,-175451.82859323366,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20091.245483308492,15769.334527174775,-175418.72565969537,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20105.03650963742,15772.463771398518,-175419.21739807338,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20095.581721732822,15777.179989478587,-175457.19301190294,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20085.25521579447,15764.283032927875,-175464.94906722894,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20096.02875662193,15736.365704103197,-175459.42818634846,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20159.015972496985,15748.770922275893,-175466.11135794062,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20092.743050187,15776.55414063384,-175458.19884040343,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20040.30585769485,15767.524035873896,-175480.12590171408,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20067.910262097153,15770.832094053281,-175557.75351020737,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20105.125916615238,15744.188814662555,-175513.69822188595,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20145.6049258238,15747.429817608574,-175500.28717521278,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20049.201851988062,15756.884605513169,-175543.5378007338,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20077.186236046105,15743.250041395431,-175581.11108316315,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20119.74395748901,15743.473558839985,-175525.25407376935,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20062.54584342788,15764.55125386134,-175516.89452134306,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20040.976410028507,15758.516282858407,-175588.66597278905,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20042.11634899573,15742.31126812831,-175599.23834791643,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20066.77032312993,15738.645582037638,-175577.7359697504,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20092.83245716482,15739.293782626843,-175580.3064203628,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20071.06185806535,15727.223840620976,-175540.31914953224,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20072.7382388995,15716.83027944926,-175521.8789603566,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20062.903471339163,15736.566869803295,-175572.5950685257,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20074.16875054464,15741.908936728114,-175565.196641111,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20056.712038125042,15728.989628432946,-175553.59608573868,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20041.222279217516,15717.031445149356,-175616.71741208047,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20053.716904368033,15725.145128386634,-175620.0031185154,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20085.791657661397,15726.195660376032,-175592.24225190192,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20081.388364003702,15720.741834728937,-175561.15097536458,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20070.659526665157,15701.988721130934,-175629.5026099089,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20045.558517641846,15691.639863448128,-175659.74452015694,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
20143.123882189262,15717.523183527373,-175616.51624638037,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,2000
